fecha_hora,fecha,anio,mes,dia,hora,minuto,dia_semana,unidad,unidad_id,mes_origen,potencia_efectiva,objetivo_t_1,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,media_movil_4,media_movil_12,media_movil_24
2025-01-08 22:30:00,2025-01-08,2025,1,8,22,30,2,G1,1,Enero,9.944555,10.381528,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.475485,10.790957,10.467688,10.668167,10.75005,9.96465,10.43746,10.162467,10.332715,9.886843,10.160215,10.127255,10.01077225,10.193897250000001
2025-01-08 22:30:00,2025-01-08,2025,1,8,22,30,2,G2,2,Enero,12.34891,12.374408,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,11.823842,12.137287,11.728558,12.16197,11.964965,12.541992,12.419915,12.274933,12.396083,12.399912,12.420465,12.47464125,12.553636333333335,12.378113125
2025-01-08 22:45:00,2025-01-08,2025,1,8,22,45,2,G1,1,Enero,10.381528,9.930505,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.475485,10.790957,10.467688,10.668167,10.75005,9.96465,10.43746,10.162467,10.332715,9.886843,10.14360125,9.996652416666667,10.184911416666667
2025-01-08 22:45:00,2025-01-08,2025,1,8,22,45,2,G2,2,Enero,12.374408,12.326075,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,11.823842,12.137287,11.728558,12.16197,11.964965,12.541992,12.419915,12.274933,12.396083,12.399912,12.4188975,12.53192175,12.375131666666666
2025-01-08 23:00:00,2025-01-08,2025,1,8,23,0,2,G1,1,Enero,9.930505,10.419535,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.475485,10.790957,10.467688,10.668167,10.75005,9.96465,10.43746,10.162467,10.332715,10.2086265,10.041621666666666,10.205523291666667
2025-01-08 23:00:00,2025-01-08,2025,1,8,23,0,2,G2,2,Enero,12.326075,12.389925,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,11.823842,12.137287,11.728558,12.16197,11.964965,12.541992,12.419915,12.274933,12.396083,12.371662,12.5225785,12.374069
2025-01-09 18:00:00,2025-01-09,2025,1,9,18,0,3,G1,1,Enero,10.419535,9.641488,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.475485,10.790957,10.467688,10.668167,10.75005,9.96465,10.43746,10.162467,10.1231045,10.019611916666667,10.188764541666666
2025-01-09 18:00:00,2025-01-09,2025,1,9,18,0,3,G2,2,Enero,12.389925,12.44528,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,11.823842,12.137287,11.728558,12.16197,11.964965,12.541992,12.419915,12.274933,12.360864,12.497466000000001,12.371152
2025-01-09 18:15:00,2025-01-09,2025,1,9,18,15,3,G1,1,Enero,9.641488,10.2195,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.475485,10.790957,10.467688,10.668167,10.75005,9.96465,10.43746,10.16903075,10.074778833333333,10.199475708333333
2025-01-09 18:15:00,2025-01-09,2025,1,9,18,15,3,G2,2,Enero,12.44528,12.390857,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,11.823842,12.137287,11.728558,12.16197,11.964965,12.541992,12.419915,12.3598295,12.484577833333333,12.375943333333334
2025-01-09 18:30:00,2025-01-09,2025,1,9,18,30,3,G1,1,Enero,10.2195,10.222442,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.475485,10.790957,10.467688,10.668167,10.75005,9.96465,10.093264,10.049199666666667,10.166310208333334
2025-01-09 18:30:00,2025-01-09,2025,1,9,18,30,3,G2,2,Enero,12.390857,12.44785,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,11.823842,12.137287,11.728558,12.16197,11.964965,12.541992,12.383922,12.450587833333332,12.377000208333333
2025-01-09 18:45:00,2025-01-09,2025,1,9,18,45,3,G1,1,Enero,10.222442,10.160728,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.475485,10.790957,10.467688,10.668167,10.75005,10.052757,10.071849416666668,10.176928958333333
2025-01-09 18:45:00,2025-01-09,2025,1,9,18,45,3,G2,2,Enero,12.44785,12.401148,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,11.823842,12.137287,11.728558,12.16197,11.964965,12.38803425,12.44471275,12.370702916666666
2025-01-09 19:00:00,2025-01-09,2025,1,9,19,0,3,G1,1,Enero,10.160728,10.464018,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.475485,10.790957,10.467688,10.668167,10.12574125,10.10009275,10.154945291666666
2025-01-09 19:00:00,2025-01-09,2025,1,9,19,0,3,G2,2,Enero,12.401148,12.442942,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,11.823842,12.137287,11.728558,12.16197,12.418478,12.448722083333335,12.390823124999999
2025-01-09 19:15:00,2025-01-09,2025,1,9,19,15,3,G1,1,Enero,10.464018,10.018495,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.475485,10.790957,10.467688,10.0610395,10.119108416666666,10.133802000000001
2025-01-09 19:15:00,2025-01-09,2025,1,9,19,15,3,G2,2,Enero,12.442942,12.601055,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,11.823842,12.137287,11.728558,12.42128375,12.418584833333334,12.400788875000002
2025-01-09 19:30:00,2025-01-09,2025,1,9,19,30,3,G1,1,Enero,10.018495,10.015683,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.475485,10.790957,10.266672,10.16784575,10.133649083333333
2025-01-09 19:30:00,2025-01-09,2025,1,9,19,30,3,G2,2,Enero,12.601055,12.793585,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,11.823842,12.137287,12.42069925,12.407839583333333,12.430554875
2025-01-09 19:45:00,2025-01-09,2025,1,9,19,45,3,G1,1,Enero,10.015683,9.596293,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.475485,10.21642075,10.159268083333332,10.101463166666667
2025-01-09 19:45:00,2025-01-09,2025,1,9,19,45,3,G2,2,Enero,12.793585,12.87891,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,11.823842,12.47324875,12.410981666666666,12.449878541666665
2025-01-09 20:00:00,2025-01-09,2025,1,9,20,0,3,G1,1,Enero,9.596293,9.819572,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.42757,10.164731,10.137858916666667,10.08230475
2025-01-09 20:00:00,2025-01-09,2025,1,9,20,0,3,G2,2,Enero,12.87891,12.84534,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.161157,12.559682500000001,12.4463415,12.4902845
2025-01-09 20:15:00,2025-01-09,2025,1,9,20,15,3,G1,1,Enero,9.819572,9.469827,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,10.113993,10.023622249999999,10.084564166666667,10.047668208333333
2025-01-09 20:15:00,2025-01-09,2025,1,9,20,15,3,G2,2,Enero,12.84534,12.741618,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.609485,12.679123,12.486745416666666,12.520190874999999
2025-01-09 20:30:00,2025-01-09,2025,1,9,20,30,3,G1,1,Enero,9.469827,9.754907,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.841897,9.86251075,10.074148916666667,10.035400666666666
2025-01-09 20:30:00,2025-01-09,2025,1,9,20,30,3,G2,2,Enero,12.741618,12.750848,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.486527,12.7797225,12.528114583333334,12.530018166666666
2025-01-09 20:45:00,2025-01-09,2025,1,9,20,45,3,G1,1,Enero,9.754907,9.860518,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,10.194622,9.72534375,9.998173833333334,10.01989775
2025-01-09 20:45:00,2025-01-09,2025,1,9,20,45,3,G2,2,Enero,12.750848,12.767618,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.627425,12.81486325,12.558715416666667,12.540646958333333
2025-01-09 21:00:00,2025-01-09,2025,1,9,21,0,3,G1,1,Enero,9.860518,9.859222,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.757532,9.66014975,9.983540666666666,10.001576291666666
2025-01-09 21:00:00,2025-01-09,2025,1,9,21,0,3,G2,2,Enero,12.767618,12.661425,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.544583,12.804179,12.594113166666666,12.545789583333333
2025-01-09 21:15:00,2025-01-09,2025,1,9,21,15,3,G1,1,Enero,9.859222,9.672403,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.948438,9.726206000000001,9.936955916666667,10.005867375
2025-01-09 21:15:00,2025-01-09,2025,1,9,21,15,3,G2,2,Enero,12.661425,12.524997,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.85316,12.776356,12.625587583333333,12.555082708333332
2025-01-09 21:30:00,2025-01-09,2025,1,9,21,30,3,G1,1,Enero,9.672403,9.77934,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.947703,9.7361185,9.955100416666667,10.002150041666667
2025-01-09 21:30:00,2025-01-09,2025,1,9,21,30,3,G2,2,Enero,12.524997,12.644035,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.461358,12.73037725,12.643599666666667,12.54709375
2025-01-09 21:45:00,2025-01-09,2025,1,9,21,45,3,G1,1,Enero,9.77934,9.33325,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.883522,9.7867625,9.909509,9.990679208333333
2025-01-09 21:45:00,2025-01-09,2025,1,9,21,45,3,G2,2,Enero,12.644035,12.432135,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.399738,12.676222,12.654778,12.549745375
2025-01-09 22:00:00,2025-01-09,2025,1,9,22,0,3,G1,1,Enero,9.33325,10.07754,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.93254,9.79287075,9.872583833333334,9.986338291666668
2025-01-09 22:00:00,2025-01-09,2025,1,9,22,0,3,G2,2,Enero,12.432135,12.916795,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.762795,12.64951875,12.671126749999999,12.559924416666668
2025-01-09 22:15:00,2025-01-09,2025,1,9,22,15,3,G1,1,Enero,10.07754,9.74254,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.87917,9.66105375,9.803627333333333,9.961367875
2025-01-09 22:15:00,2025-01-09,2025,1,9,22,15,3,G2,2,Enero,12.916795,12.757578,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.571885,12.565648,12.673709,12.546146916666666
2025-01-09 22:30:00,2025-01-09,2025,1,9,22,30,3,G1,1,Enero,9.74254,9.272545,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,10.121427,9.71563325,9.771420833333332,9.969633291666666
2025-01-09 22:30:00,2025-01-09,2025,1,9,22,30,3,G2,2,Enero,12.757578,13.30449,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.56335,12.629490500000001,12.71319675,12.560518166666666
2025-01-09 22:45:00,2025-01-09,2025,1,9,22,45,3,G1,1,Enero,9.272545,9.675123,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,10.272593,9.7331675,9.748424583333334,9.953846333333333
2025-01-09 22:45:00,2025-01-09,2025,1,9,22,45,3,G2,2,Enero,13.30449,12.93485,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.369267,12.68763575,12.726240333333335,12.568610999999999
2025-01-09 23:00:00,2025-01-09,2025,1,9,23,0,3,G1,1,Enero,9.675123,10.679028,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,10.23583,9.60646875,9.686496416666666,9.912177666666667
2025-01-09 23:00:00,2025-01-09,2025,1,9,23,0,3,G2,2,Enero,12.93485,11.87928,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.394063,12.8527495,12.76881575,12.607578625
2025-01-10 18:00:00,2025-01-10,2025,1,10,18,0,4,G1,1,Enero,10.679028,10.465305,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.944555,9.691937,9.693065583333334,9.888814875
2025-01-10 18:00:00,2025-01-10,2025,1,10,18,0,4,G2,2,Enero,11.87928,11.907898,12.93485,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.34891,12.97842825,12.773477416666667,12.630111416666667
2025-01-10 18:15:00,2025-01-10,2025,1,10,18,15,4,G1,1,Enero,10.465305,10.156522,10.679028,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.381528,9.842309,9.764686916666667,9.919417916666667
2025-01-10 18:15:00,2025-01-10,2025,1,10,18,15,4,G2,2,Enero,11.907898,11.89241,11.87928,12.93485,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.374408,12.7190495,12.692972416666668,12.6105435
2025-01-10 18:30:00,2025-01-10,2025,1,10,18,30,4,G1,1,Enero,10.156522,10.73095,10.465305,10.679028,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,9.930505,10.023000249999999,9.847643416666667,9.922908625
2025-01-10 18:30:00,2025-01-10,2025,1,10,18,30,4,G2,2,Enero,11.89241,12.029162,11.907898,11.87928,12.93485,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.326075,12.506629499999999,12.623495750000002,12.591105583333333
2025-01-10 18:45:00,2025-01-10,2025,1,10,18,45,4,G1,1,Enero,10.73095,10.350777,10.156522,10.465305,10.679028,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.419535,10.2439945,9.881111333333333,9.932326
2025-01-10 18:45:00,2025-01-10,2025,1,10,18,45,4,G2,2,Enero,12.029162,12.427903,11.89241,11.907898,11.87928,12.93485,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,12.389925,12.1536095,12.551959250000001,12.573036208333335
2025-01-10 19:00:00,2025-01-10,2025,1,10,19,0,4,G1,1,Enero,10.350777,10.088952,10.73095,10.156522,10.465305,10.679028,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,9.641488,10.507951250000001,9.953647333333334,9.945301625
2025-01-10 19:00:00,2025-01-10,2025,1,10,19,0,4,G2,2,Enero,12.427903,12.40541,12.029162,11.89241,11.907898,11.87928,12.93485,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.44528,11.927187499999999,12.490421249999999,12.558004416666668
2025-01-10 19:15:00,2025-01-10,2025,1,10,19,15,4,G1,1,Enero,10.088952,10.103925,10.350777,10.73095,10.156522,10.465305,10.679028,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.2195,10.425888500000001,9.99461025,9.974855333333332
2025-01-10 19:15:00,2025-01-10,2025,1,10,19,15,4,G2,2,Enero,12.40541,12.403818,12.427903,12.029162,11.89241,11.907898,11.87928,12.93485,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.390857,12.06434325,12.470961083333334,12.557280375
2025-01-10 19:30:00,2025-01-10,2025,1,10,19,30,4,G1,1,Enero,10.103925,10.03406,10.088952,10.350777,10.73095,10.156522,10.465305,10.679028,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.222442,10.33180025,10.029322666666667,9.969415833333334
2025-01-10 19:30:00,2025-01-10,2025,1,10,19,30,4,G2,2,Enero,12.403818,12.382838,12.40541,12.427903,12.029162,11.89241,11.907898,11.87928,12.93485,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.44785,12.18872125,12.460995500000001,12.55788675
2025-01-10 19:45:00,2025-01-10,2025,1,10,19,45,4,G1,1,Enero,10.03406,9.782315,10.103925,10.088952,10.350777,10.73095,10.156522,10.465305,10.679028,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.160728,10.318651000000001,10.056371416666666,9.964477625
2025-01-10 19:45:00,2025-01-10,2025,1,10,19,45,4,G2,2,Enero,12.382838,12.408573,12.403818,12.40541,12.427903,12.029162,11.89241,11.907898,11.87928,12.93485,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.401148,12.31657325,12.440977416666668,12.556052083333334
2025-01-10 20:00:00,2025-01-10,2025,1,10,20,0,4,G1,1,Enero,9.782315,9.86157,10.03406,10.103925,10.088952,10.350777,10.73095,10.156522,10.465305,10.679028,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.464018,10.1444285,10.11477225,9.959199791666666
2025-01-10 20:00:00,2025-01-10,2025,1,10,20,0,4,G2,2,Enero,12.408573,12.568808,12.382838,12.403818,12.40541,12.427903,12.029162,11.89241,11.907898,11.87928,12.93485,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.442942,12.40499225,12.436869333333334,12.555289166666666
2025-01-10 20:15:00,2025-01-10,2025,1,10,20,15,4,G1,1,Enero,9.86157,9.877242,9.782315,10.03406,10.103925,10.088952,10.350777,10.73095,10.156522,10.465305,10.679028,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,10.018495,10.002313000000001,10.090170166666667,9.9307955
2025-01-10 20:15:00,2025-01-10,2025,1,10,20,15,4,G2,2,Enero,12.568808,12.635285,12.408573,12.382838,12.403818,12.40541,12.427903,12.029162,11.89241,11.907898,11.87928,12.93485,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.601055,12.40015975,12.3945175,12.553857125
2025-01-10 20:30:00,2025-01-10,2025,1,10,20,30,4,G1,1,Enero,9.877242,9.595553,9.86157,9.782315,10.03406,10.103925,10.088952,10.350777,10.73095,10.156522,10.465305,10.679028,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,10.015683,9.9454675,10.100089333333335,9.924256958333332
2025-01-10 20:30:00,2025-01-10,2025,1,10,20,30,4,G2,2,Enero,12.635285,12.474272,12.568808,12.408573,12.382838,12.403818,12.40541,12.427903,12.029162,11.89241,11.907898,11.87928,12.93485,13.30449,12.757578,12.916795,12.432135,12.644035,12.524997,12.661425,12.767618,12.750848,12.741618,12.84534,12.87891,12.793585,12.44100925,12.378786666666665,12.552513500000002
2025-01-10 20:45:00,2025-01-10,2025,1,10,20,45,4,G1,1,Enero,9.595553,9.956285,9.877242,9.86157,9.782315,10.03406,10.103925,10.088952,10.350777,10.73095,10.156522,10.465305,10.679028,9.675123,9.272545,9.74254,10.07754,9.33325,9.77934,9.672403,9.859222,9.860518,9.754907,9.469827,9.819572,9.596293,9.888796750000001,10.15048075,9.918488583333334
