fecha_hora,unidad,real,prediccion,modelo,ventana,error_absoluto
2025-03-18 18:00:00,G1,10.128953,10.285142,Baseline persistencia,4,0.15618900000000124
2025-03-18 18:00:00,G2,12.615678,12.32149,Baseline persistencia,4,0.2941880000000001
2025-03-18 18:15:00,G1,10.162218,10.188165,Baseline persistencia,4,0.025947000000000386
2025-03-18 18:15:00,G2,12.581302,12.567455,Baseline persistencia,4,0.013847000000000165
2025-03-18 18:30:00,G1,9.915968,10.128953,Baseline persistencia,4,0.21298499999999976
2025-03-18 18:30:00,G2,12.54945,12.615678,Baseline persistencia,4,0.06622800000000062
2025-03-18 18:45:00,G1,10.286,10.162218,Baseline persistencia,4,0.12378200000000028
2025-03-18 18:45:00,G2,12.45797,12.581302,Baseline persistencia,4,0.12333200000000133
2025-03-18 19:00:00,G1,10.075268,9.915968,Baseline persistencia,4,0.1593
2025-03-18 19:00:00,G2,12.45357,12.54945,Baseline persistencia,4,0.09588000000000108
2025-03-18 19:15:00,G1,10.177552,10.286,Baseline persistencia,4,0.10844799999999921
2025-03-18 19:15:00,G2,12.459715,12.45797,Baseline persistencia,4,0.0017449999999996635
2025-03-18 19:30:00,G1,10.219893,10.075268,Baseline persistencia,4,0.14462500000000134
2025-03-18 19:30:00,G2,12.50168,12.45357,Baseline persistencia,4,0.04811000000000121
2025-03-18 19:45:00,G1,10.194073,10.177552,Baseline persistencia,4,0.01652099999999912
2025-03-18 19:45:00,G2,12.44812,12.459715,Baseline persistencia,4,0.0115949999999998
2025-03-18 20:00:00,G1,9.98249,10.219893,Baseline persistencia,4,0.23740300000000047
2025-03-18 20:00:00,G2,12.463558,12.50168,Baseline persistencia,4,0.038121999999999545
2025-03-18 20:15:00,G1,10.195932,10.194073,Baseline persistencia,4,0.0018590000000013873
2025-03-18 20:15:00,G2,12.468455,12.44812,Baseline persistencia,4,0.020335000000001102
2025-03-18 20:30:00,G1,10.25994,9.98249,Baseline persistencia,4,0.27745
2025-03-18 20:30:00,G2,12.396255,12.463558,Baseline persistencia,4,0.06730300000000078
2025-03-18 20:45:00,G1,10.077137,10.195932,Baseline persistencia,4,0.11879500000000043
2025-03-18 20:45:00,G2,12.623325,12.468455,Baseline persistencia,4,0.15486999999999895
2025-03-18 21:00:00,G1,9.970228,10.25994,Baseline persistencia,4,0.28971199999999975
2025-03-18 21:00:00,G2,12.52825,12.396255,Baseline persistencia,4,0.13199499999999986
2025-03-18 21:15:00,G1,10.33079,10.077137,Baseline persistencia,4,0.2536529999999999
2025-03-18 21:15:00,G2,12.35024,12.623325,Baseline persistencia,4,0.273085
2025-03-18 21:30:00,G1,10.027152,9.970228,Baseline persistencia,4,0.05692399999999864
2025-03-18 21:30:00,G2,12.38925,12.52825,Baseline persistencia,4,0.13899999999999935
2025-03-18 21:45:00,G1,10.21582,10.33079,Baseline persistencia,4,0.11496999999999957
2025-03-18 21:45:00,G2,12.367605,12.35024,Baseline persistencia,4,0.017364999999999853
2025-03-18 22:00:00,G1,10.271463,10.027152,Baseline persistencia,4,0.2443110000000015
2025-03-18 22:00:00,G2,12.38591,12.38925,Baseline persistencia,4,0.0033399999999996766
2025-03-18 22:15:00,G1,10.034503,10.21582,Baseline persistencia,4,0.18131699999999995
2025-03-18 22:15:00,G2,12.363637,12.367605,Baseline persistencia,4,0.003967999999998639
2025-03-18 22:30:00,G1,10.406052,10.271463,Baseline persistencia,4,0.13458900000000007
2025-03-18 22:30:00,G2,12.354722,12.38591,Baseline persistencia,4,0.031188000000000216
2025-03-18 22:45:00,G1,10.118808,10.034503,Baseline persistencia,4,0.08430499999999874
2025-03-18 22:45:00,G2,12.359925,12.363637,Baseline persistencia,4,0.0037120000000001596
2025-03-18 23:00:00,G1,10.006348,10.406052,Baseline persistencia,4,0.3997040000000016
2025-03-18 23:00:00,G2,12.47087,12.354722,Baseline persistencia,4,0.11614799999999903
2025-03-19 18:00:00,G1,10.30313,10.118808,Baseline persistencia,4,0.18432199999999987
2025-03-19 18:00:00,G2,12.208697,12.359925,Baseline persistencia,4,0.1512279999999997
2025-03-19 18:15:00,G1,10.5841,10.006348,Baseline persistencia,4,0.5777520000000003
2025-03-19 18:15:00,G2,12.50267,12.47087,Baseline persistencia,4,0.031800000000000495
2025-03-19 18:30:00,G1,9.861873,10.30313,Baseline persistencia,4,0.44125700000000023
2025-03-19 18:30:00,G2,12.446915,12.208697,Baseline persistencia,4,0.23821799999999982
2025-03-19 18:45:00,G1,10.259108,10.5841,Baseline persistencia,4,0.32499199999999995
2025-03-19 18:45:00,G2,12.37249,12.50267,Baseline persistencia,4,0.1301799999999993
2025-03-19 19:00:00,G1,10.32262,9.861873,Baseline persistencia,4,0.46074700000000135
2025-03-19 19:00:00,G2,12.339192,12.446915,Baseline persistencia,4,0.10772300000000001
2025-03-19 19:15:00,G1,10.220327,10.259108,Baseline persistencia,4,0.038781000000000176
2025-03-19 19:15:00,G2,12.360955,12.37249,Baseline persistencia,4,0.011535000000000295
2025-03-19 19:30:00,G1,10.18512,10.32262,Baseline persistencia,4,0.13750000000000107
2025-03-19 19:30:00,G2,12.397557,12.339192,Baseline persistencia,4,0.05836500000000022
2025-03-19 19:45:00,G1,10.28078,10.220327,Baseline persistencia,4,0.060453000000000756
2025-03-19 19:45:00,G2,12.378262,12.360955,Baseline persistencia,4,0.01730699999999885
2025-03-19 20:00:00,G1,9.96986,10.18512,Baseline persistencia,4,0.2152599999999989
